user_main_brand,item_brand,user_lat,user_lon,item_lat,item_lon,item_price,has_premium_unlock,interacted
princess polly,gap,43.07283054600768,-80.76883433408278,43.121971743779966,-80.9085747198007,20.003884228754774,0,1
urban outfitters,gap,43.39567036391826,-81.26489527326675,43.125292833684505,-79.65949336211021,100.20159184794959,0,1
zara,garage,43.420160873918526,-80.71338277843887,43.67068825635683,-80.00250577220996,136.51290017354535,1,1
pre-owned/thrifted,zara,43.02161988250292,-79.75371625216266,42.90822759674855,-80.46206045244095,29.468668567743283,0,0
h&m,shein,42.94907970168853,-80.26407894457483,43.47283997859372,-80.38394276683226,145.40740921439198,0,1
shein,gap,43.52460926885475,-80.60380881366342,43.46499693004421,-80.7867055856278,70.6680872602492,1,0
h&m,walmart,43.26784033901546,-80.55652141018734,43.39815163275984,-79.79577133460604,142.12869072394855,1,1
gap,pre-owned/thrifted,42.94653103640438,-81.29729274856906,43.6920870768695,-80.27425051538947,103.13890632635682,1,0
gap,urban outfitters,43.695893053735816,-80.70039894486952,43.14950354861098,-80.65829091450031,48.73009613166497,0,1
lululemon,garage,42.94622444879709,-80.00708251672414,43.171977491034596,-80.10789976847809,32.30386611298043,0,0
princess polly,aritzia,43.45602818308684,-79.35161111236728,42.96315152235724,-79.30853109589735,49.04158170263941,0,0
zara,h&m,43.68694314021074,-79.6058783460322,43.25423850923499,-80.42947544068689,18.487524343087873,0,1
zara,urban outfitters,43.09134408337274,-81.25281007070893,43.10883882098788,-79.45861719844275,25.860855119782816,0,1
walmart,aritzia,43.01379949494976,-79.50287879065031,43.17470936174212,-80.60996632015086,20.17576385023977,1,1
walmart,lululemon,42.99710795153794,-79.73360317340274,43.567657432204506,-81.19053458615002,66.32681384252587,0,0
walmart,princess polly,43.142620118054076,-79.73924775285803,43.648387610822,-80.89151578726315,120.35886455735003,1,0
pre-owned/thrifted,h&m,42.98083664880852,-80.38400848199285,43.048586457604145,-80.46260971334463,25.500615361369327,0,1
aritzia,shein,43.453729073355305,-80.503989414091,43.19800714524277,-80.86073014281087,23.8964628099887,0,1
garage,walmart,42.94983343850405,-80.69416854233361,43.64290444969232,-81.29954592356349,98.29719768001296,0,0
aritzia,h&m,43.30753770251983,-81.16861028209127,42.949446768551375,-79.46999692450494,33.59153238536961,0,0
h&m,zara,43.697357483082385,-80.84352927301259,42.973888422489104,-79.61224117753814,19.153455525803782,0,0
aritzia,aritzia,43.55117621560482,-80.80679273004395,43.03023279136498,-79.8154155370261,29.19304383980876,1,1
pre-owned/thrifted,shein,43.39217555058481,-80.33184586057959,43.376170267301504,-80.96437080870794,138.94105240213253,1,1
lululemon,zara,43.145002896629286,-79.80511118680661,43.020377816804796,-81.05927284758002,124.11333165254767,0,1
h&m,princess polly,43.39911666903331,-80.3523803432041,43.67446110516059,-81.16479050105524,56.33936154148864,0,0
aritzia,zara,43.32163317112932,-81.18431110110568,43.25737162180682,-79.85194162245415,100.09401126247195,1,0
pre-owned/thrifted,garage,43.240866707112296,-79.3844203980236,43.301214368280135,-79.44238407862423,82.90497268186552,0,0
garage,garage,43.00456830139216,-79.41455136181177,43.097326892644325,-80.43892835817392,103.18301820497177,0,0
aritzia,lululemon,43.60928337219237,-79.72962091370319,43.27676820194779,-81.0617186560079,103.9873171071001,0,1
pre-owned/thrifted,pre-owned/thrifted,43.25982771905706,-79.31734419687156,43.42953090610961,-80.27521435853578,96.16643218369897,1,1
walmart,urban outfitters,43.05569800945661,-80.21103533439947,43.500941709563236,-80.60233618508273,43.58469843790974,0,0
zara,urban outfitters,43.194207480701834,-79.37446329949358,43.50309446616793,-80.5503501513,10.65593101060863,0,1
walmart,shein,43.23130380202314,-81.1487899187665,43.36231289015527,-80.05733875168858,71.05718338856578,1,0
zara,princess polly,43.5620303164535,-80.56863850347726,43.62348781999509,-79.86256377347559,134.19121328015206,0,1
shein,gap,43.486891504449126,-80.84923746398647,43.55392627784489,-81.07879280225367,87.5771024851935,0,0
shein,lululemon,43.51544391491307,-80.90833383173145,43.5056384917589,-81.22881953838704,125.69670104677665,0,0
shein,garage,42.908825011542916,-81.01839410221464,42.94448441734437,-79.31133939462856,148.78552972937808,1,0
garage,shein,43.23292319854381,-80.055172716868,42.90550236977572,-80.8345433021689,28.724349600050058,0,1
walmart,gap,43.28507532130826,-79.73735628850538,43.069957821756375,-81.19233895018309,105.30775767558744,1,1
zara,urban outfitters,42.915353821458446,-80.14340320115927,43.43081887513076,-80.92024934180816,102.77256818650358,0,0
pre-owned/thrifted,pre-owned/thrifted,43.10785056699603,-81.00607458082358,43.228957991106036,-81.22208430730306,147.09353986695038,0,1
h&m,zara,43.50823185849771,-79.67775246013305,43.22192500743945,-80.51637821076565,147.91210642315605,1,0
pre-owned/thrifted,garage,43.0096877645832,-80.02809058567254,43.60766951058369,-79.69519643109734,104.56839869999877,0,0
h&m,shein,43.328248105162075,-80.523668587746,43.616450278505475,-80.61751110048455,40.32414483741817,0,0
gap,h&m,43.07216149761379,-79.95173940892788,43.627340211242874,-80.41163318624326,120.79059652893686,0,1
pre-owned/thrifted,gap,42.90969661971511,-80.78019004151433,43.15110246121202,-79.94882645286512,20.519224460600526,0,0
aritzia,zara,43.09296116607963,-80.60961558301157,43.45284465019141,-80.28221185986024,118.20139910488616,0,1
aritzia,garage,43.68069900392805,-79.46502831373601,43.117306545019495,-79.57710862795734,136.978438000981,0,0
princess polly,urban outfitters,43.541229689506395,-80.71899098865715,43.05248786645956,-79.56792864990848,60.51084224142311,0,0
walmart,princess polly,43.667661315456826,-80.36002346368413,43.047705965877896,-81.2801786090177,96.44211777254667,1,0
h&m,gap,43.29028323514109,-79.51971772520797,43.17368609669087,-79.7439073870336,67.37069615403982,0,0
h&m,urban outfitters,42.987788958942005,-79.88455729946494,43.24396609582386,-80.37853279951665,68.47593297327862,1,1
lululemon,garage,43.33836759117896,-81.17559354767059,43.564759336844055,-79.32231891739266,50.003778920677405,0,0
walmart,gap,43.26350186764797,-81.00539391144206,42.99591287477817,-80.33353584824913,115.50879496529707,0,0
garage,lululemon,43.575485666191696,-81.28431681845616,43.487940677915915,-79.3262081092234,140.74560180414326,0,0
princess polly,zara,42.9784660646274,-80.03815641954166,43.32516393135145,-79.79086127758852,141.40887458899687,0,0
garage,garage,43.29059290961742,-80.40465314917915,43.130356274140794,-80.80279023077338,30.343286306865405,0,1
garage,lululemon,43.02003893175519,-81.03145029819545,43.29425566762626,-80.22321004142609,131.83782920020207,1,1
garage,aritzia,43.159740741512046,-79.38413175788645,43.13995365582162,-79.31572872104283,111.92755900693271,1,1
walmart,shein,43.48988566191024,-80.24068055210876,43.376865564190645,-79.58493878449615,41.661423100091945,1,0
garage,zara,43.280814503495016,-80.81621341177421,43.247075138284195,-81.10526621241756,14.75626887361961,0,0
aritzia,gap,43.20071062811662,-80.29879285769059,43.0315244232631,-79.88725600638,43.85960369823481,1,0
lululemon,princess polly,43.21558102285603,-79.94075933452979,42.99326645964456,-80.60884082825837,137.27019433332123,0,1
lululemon,urban outfitters,43.26755741472479,-81.14752156405287,43.337356545657705,-81.2860354762393,96.81090785988698,0,1
shein,h&m,43.52801323506965,-80.75059236990421,43.621930426628886,-80.493038061946,109.55292583019141,1,1
gap,urban outfitters,43.61366775115219,-79.686069018232,43.175166149246145,-80.83049115655005,42.2870909108189,0,0
h&m,gap,43.66426774920315,-80.38067025919467,43.4864000857781,-79.66226145895905,109.31128255834894,0,0
h&m,urban outfitters,43.52952270900424,-80.2068457159354,43.42692908395181,-80.62533878230846,9.077618410298946,0,0
gap,shein,43.15232551659841,-80.43436799558106,43.64524393144759,-79.64495261209237,59.421595137087,0,0
walmart,garage,43.450507764869236,-81.212200114714,43.556784813839315,-81.29880412233041,95.87923553863803,1,0
pre-owned/thrifted,lululemon,43.250082499244314,-80.96850044035969,43.353284207124375,-80.68436169994776,26.184002003491432,0,0
walmart,h&m,43.10373649763684,-80.40891672251621,43.42562439858729,-80.81766957138447,124.33551829480554,1,1
h&m,walmart,43.57269726354074,-80.88162906918414,43.61870917326723,-80.83286527786278,39.0795383277282,0,1
h&m,gap,42.930741079169856,-81.20004194268064,43.21961502766955,-81.16362676046907,99.5807613586747,0,0
gap,pre-owned/thrifted,43.62140959370834,-79.61270067189635,43.161435764686225,-80.925751459179,63.753585673422805,0,0
garage,walmart,43.26918197169979,-79.33761494167176,42.90864886690816,-80.18890086022876,91.42632134425884,0,1
walmart,urban outfitters,43.409761181446626,-79.71371425200653,43.56124085935318,-80.71727785432451,20.58033013119168,0,0
zara,gap,43.427483137764625,-79.59243015659067,43.54078456032269,-80.4652104353417,7.452355988633062,1,1
gap,lululemon,43.61609419256523,-80.8160457393659,42.98356361448012,-80.54626623930562,136.88684197014368,1,1
aritzia,aritzia,43.40933574573377,-79.3787460489736,43.36148590490616,-79.54819015000021,44.0963512712415,1,1
h&m,lululemon,43.391146867808054,-80.90614859109314,43.27118535853351,-79.48940200197896,123.85316540316657,1,1
gap,pre-owned/thrifted,42.95332163244855,-79.39714037927634,42.99496727640729,-80.31408605668828,149.90579356846902,1,0
walmart,h&m,43.314726417556166,-79.31036141206809,43.68445458164858,-80.63968809936878,35.65753240984212,0,1
h&m,lululemon,43.020135200653634,-79.8765543885079,43.071756709970686,-81.08639859199528,43.44975747158656,1,1
pre-owned/thrifted,princess polly,43.48994701497719,-79.33771253641635,42.953787344072445,-79.3931942412358,101.11466920702652,0,0
gap,aritzia,43.30977753665014,-80.1609204408658,43.37587790360153,-81.1795461101994,144.99005201709008,0,0
princess polly,walmart,43.44418222336668,-80.78091643364782,43.49109334170643,-80.70469944486344,137.79308048765787,0,1
h&m,garage,42.93333832048191,-80.42600822866875,42.92595475683775,-80.70386759766,77.91695040950981,0,0
walmart,shein,42.96783361283664,-80.11287812924243,43.42697411098162,-80.65919742771956,120.29099096637508,0,0
shein,princess polly,43.47305871045015,-81.15383687594597,43.32583350076116,-80.97142631345518,24.683148699485653,1,1
zara,aritzia,42.95766746879894,-80.05531347076551,42.98261200710004,-79.7336771381526,146.7285367095818,0,0
urban outfitters,garage,42.95700538221221,-79.33764432647541,43.03801910155709,-81.05500427606802,144.83121893521803,0,0
garage,garage,42.90968678018791,-80.91978470043254,43.35437943785286,-80.03018668169368,28.74069889247979,0,0
urban outfitters,gap,43.66520111863959,-79.71480976742323,43.137086090810634,-81.05230794658836,48.41635309645046,0,0
walmart,aritzia,43.49000668756721,-79.48420241244075,43.650652582921055,-81.15892872481409,19.522474638481206,0,0
aritzia,h&m,43.18260112680165,-79.41259681435956,43.554992183587245,-79.48114099262824,44.399051840236055,0,1
aritzia,urban outfitters,43.13722846503013,-79.37972879118911,43.686853765210934,-80.91974246736258,123.31358946520496,0,1
shein,pre-owned/thrifted,43.17976258379668,-80.25708072255705,43.10773667116033,-79.65749969088058,59.85576303896262,0,0
garage,pre-owned/thrifted,43.51972282494495,-79.34538418401699,43.675778906238385,-80.21073825778572,17.817560236279967,1,0
princess polly,walmart,43.42909648885633,-79.78537958573112,43.244987095833245,-81.14428696078245,54.62270109294116,1,1
shein,walmart,43.048156454293974,-80.97665712752607,43.178015036251004,-79.38910361712387,147.3005834649856,0,1
lululemon,pre-owned/thrifted,43.03928746826727,-80.34619978706405,42.940279621575485,-80.80607766601621,96.30412131258443,0,0
urban outfitters,lululemon,42.978716519770714,-79.863337649256,42.94221220628768,-79.58070930929479,65.34333722889286,0,0
shein,h&m,43.42824217576107,-80.80531936836184,43.453609004757325,-80.96237998843087,29.14808445710415,1,0
urban outfitters,lululemon,43.511498129777394,-80.01876963290222,43.26634319554722,-79.5921142357163,147.99563560613575,0,0
h&m,lululemon,43.11203714266,-79.96679904190675,43.08121730082888,-81.2735423741894,124.02310634315367,0,0
aritzia,shein,42.91675596882473,-80.97460051238286,43.39117624506019,-80.27643908686103,45.81420885538331,1,1
h&m,zara,42.96573733398114,-80.16982937509448,43.10228649460009,-79.76111484115688,15.159960879572472,0,0
zara,urban outfitters,43.674288027876024,-79.75674617804277,43.36210540347554,-79.43040896501444,13.210705819745915,0,1
lululemon,shein,43.13635582198194,-80.30220867092811,43.18736699758615,-79.48159572758702,22.454831678302405,0,0
garage,gap,43.51537851827051,-81.27579376644778,43.55884178128946,-79.6607502609047,89.21144462409114,1,1
princess polly,zara,43.39973085508341,-81.28192306184141,43.556556928613425,-79.52361730067739,139.67069607479638,1,1
urban outfitters,zara,43.205551711722315,-80.58594131205997,43.28188031849792,-80.90156062832584,77.02779706086775,1,1
princess polly,aritzia,43.06454980975644,-79.44761186313643,43.180655287468014,-80.73163140857653,127.22709495614859,0,0
urban outfitters,h&m,42.99710913452753,-80.84264644079278,43.19004783724728,-80.72206295015788,69.65355987967213,0,1
walmart,h&m,43.392010374431095,-80.03127262225662,43.544571620534576,-80.5458921379966,107.74461413633466,1,1
shein,zara,43.51970702451023,-80.85584825861335,43.16254358623809,-80.51335865922962,111.12154690654262,1,1
zara,lululemon,43.415123402832904,-80.6566600206809,43.06724749896548,-80.21088935069065,30.224737355984104,0,1
aritzia,aritzia,43.32424170659933,-79.60391582079703,42.96775067350024,-80.98024047326712,57.376328551492705,1,1
urban outfitters,urban outfitters,42.933560978745305,-79.8422771154601,43.273354496707526,-79.91750667242802,97.40881269801346,0,1
princess polly,zara,43.67479102207551,-81.10920144537357,43.28570567913587,-80.96486692139098,15.251008186733097,0,0
zara,princess polly,43.53897135332366,-80.44259595802713,43.57272696832233,-80.6793830357909,57.423327225628704,0,1
pre-owned/thrifted,walmart,43.134257629360775,-81.24166047270947,43.07699095715685,-80.29330973878768,82.5459226107729,0,0
pre-owned/thrifted,walmart,43.68397626348708,-80.33821970679398,43.20479301893472,-79.70711887695305,149.4525514914726,1,0
h&m,shein,43.38150527170906,-79.97513197659786,43.54672459111495,-79.82106153352254,73.80736658025391,0,1
aritzia,gap,43.3659381265658,-81.06299475280369,43.55889888859918,-80.00893128717895,123.32822978157692,0,0
walmart,walmart,43.49845854354363,-80.72223012218167,43.207688860783016,-80.98845347883966,67.64975633465957,1,1
princess polly,garage,43.549415830472114,-80.50432674899568,43.26729921862935,-80.20590930876884,120.4766547798578,1,0
shein,shein,43.425182885865205,-79.46093795068789,43.142628712679425,-81.12510699640022,91.33514623491571,0,1
shein,walmart,43.00247659709296,-79.31348996915406,43.64604390273545,-80.5452736464067,133.55633901784776,0,1
princess polly,gap,43.170614004795596,-81.21017740200877,42.99491501259326,-80.47296693942008,64.58667009076594,0,1
garage,lululemon,43.64246691226084,-79.77798415300921,43.646999538401175,-81.22037712110848,92.62414087411443,0,0
walmart,lululemon,43.07969248947508,-80.55655186719531,43.447093161468274,-80.75202380106005,96.35270868972997,1,1
zara,h&m,43.197733619070014,-80.51508362754103,43.32525772214939,-79.38870106546702,65.52052656106864,1,1
urban outfitters,h&m,43.245661506355354,-79.79147005330596,42.926127248627594,-79.39273478434062,25.92524633468482,0,1
garage,urban outfitters,43.25152399175556,-79.46314713570918,43.28047695345761,-80.59534589149492,18.566114002288657,0,0
urban outfitters,zara,43.390351665995624,-79.3981428109949,43.22619848400219,-81.21379978210335,7.4173748369467996,0,1
urban outfitters,princess polly,43.65446067019577,-80.14575482792335,43.0289750495801,-80.94181012134364,131.6624683155561,1,1
garage,h&m,43.092554169466005,-80.58575768139899,43.42512768280053,-80.51556441313292,39.28886227461071,0,1
h&m,aritzia,42.99720110104073,-79.72490182828244,43.67692072589463,-79.40444060406153,35.66847864585637,0,0
pre-owned/thrifted,walmart,43.05797639188795,-80.7979972334754,43.34975104885162,-81.01760187292562,111.7251330617795,0,1
urban outfitters,aritzia,43.60953992016742,-80.17185194233296,43.471802621155156,-79.77296831266358,51.4023363976718,0,0
garage,gap,43.416648650124166,-80.58284307695025,42.95476036205281,-81.08263492125062,78.3764803997163,0,0
garage,h&m,43.12872543139133,-79.98673785258424,43.2341335966536,-79.33748484521745,28.564104468131163,0,1
lululemon,princess polly,43.5527575511749,-80.81920217421299,42.9930867881316,-80.53676700178173,144.16312961198554,1,1
gap,gap,43.58909599709075,-80.91681410853035,43.39023666842921,-79.74953092220188,128.47930300249942,1,1
h&m,garage,43.57721147095222,-79.46352182664913,43.65078572657133,-80.61481783437773,130.24949532992548,1,0
aritzia,garage,43.63514122691165,-81.09639263410092,43.42942218597731,-80.04466224568237,63.982193542940756,0,1
gap,aritzia,43.10179281613869,-80.28808418453013,42.96144243865154,-80.91596783051992,115.54237598754005,0,0
gap,zara,43.50403354299702,-80.85829443407398,43.183732963988064,-81.00795796140608,25.862042531518124,0,0
princess polly,shein,43.268431597819315,-81.22214007334867,43.34053070355268,-79.42387172086373,6.249755375808141,0,0
pre-owned/thrifted,zara,43.57359884231205,-81.22796236341715,43.2225662049066,-79.46470544419113,7.896075223814078,1,0
garage,lululemon,43.48279254172929,-80.94955645578834,43.56691520838014,-79.52506211957423,90.05725192366127,0,0
pre-owned/thrifted,urban outfitters,43.52115795719978,-79.56645929098799,43.551736803767994,-80.0491330996668,71.03226126095142,0,0
walmart,zara,43.42492947014486,-80.73504251204595,43.38946481608258,-79.68346357756744,80.11222559173537,1,0
princess polly,urban outfitters,43.04194301557577,-79.39908165884941,43.19876635610616,-81.16192612617725,6.082155360496814,1,0
aritzia,urban outfitters,43.33602153511755,-80.13675541402161,43.104269099010594,-80.63042191621864,66.28955985032673,0,1
pre-owned/thrifted,princess polly,43.68773579161961,-80.42677162046246,42.9846994545705,-80.67259375048569,109.11988337412481,0,0
shein,h&m,43.6499104531977,-80.13982233066109,43.183918146789246,-80.02870935609477,69.1905867852782,0,1
urban outfitters,princess polly,42.934538988637605,-80.26660322954746,43.23053801376618,-80.58808445305871,111.17178491527223,0,0
walmart,urban outfitters,43.03185185258355,-79.78244749248535,43.44065834008326,-81.00298643671263,38.78774983754104,0,0
h&m,gap,43.00538301876365,-80.7350078680543,43.42652785943806,-80.10706584917291,122.9055906498502,0,0
aritzia,garage,43.48078392798824,-80.59389921679939,42.956086511713,-79.67123215866184,90.32252986575058,1,0
walmart,urban outfitters,43.554228263885555,-79.5118113949335,43.216207452344925,-80.53575301108005,35.56064941733641,0,0
urban outfitters,princess polly,43.07080909304854,-79.40708697369918,43.04542309377389,-81.03546256980303,39.32446899880578,0,0
princess polly,gap,43.304682154361466,-79.51488354502705,43.02545016425344,-80.90662360537435,96.06441736258287,0,1
urban outfitters,princess polly,43.572562422408964,-80.46110401208537,43.5618417197898,-80.82503338966123,125.34124101580429,0,1
gap,zara,43.486241235813004,-79.73926899398623,42.933532173373,-80.70020481401093,65.2660283942275,1,1
urban outfitters,walmart,43.33378976439348,-80.3473285333978,43.235346300721694,-80.01440985898738,42.45356222350087,0,1
gap,aritzia,43.372278152367016,-80.30492029570779,43.03456292461321,-80.09810903092456,130.71668300203706,0,0
princess polly,shein,43.306688437533026,-80.89063978188543,43.60346417254278,-79.90784027686593,102.04390230387106,0,1
zara,lululemon,43.13803876105506,-80.11773939348296,43.34563241062003,-80.57499603093697,69.97239565604609,1,1
gap,princess polly,43.35201759428721,-80.9277282044933,43.08510450910148,-79.65200469624004,75.74552831549877,0,0
h&m,shein,43.45110824164007,-80.63687060186561,43.3019418297331,-80.89182467768848,34.61718785077748,1,0
urban outfitters,pre-owned/thrifted,43.59865833268865,-79.58993959676013,43.48518908776249,-80.36191850496368,95.88638135940236,0,1
urban outfitters,princess polly,43.4090330831834,-80.88584838157828,43.66649440713555,-79.69812255691714,57.017664028718855,0,1
h&m,walmart,43.50889722963453,-81.15768342965313,43.07635680339634,-80.93968270453476,149.36855061778064,0,1
shein,shein,43.02805730796366,-81.16198481477437,43.60894541770348,-81.08027377251842,74.62660971297373,1,0
garage,lululemon,43.26924597953583,-79.41843095899378,43.64744329133399,-79.53263206462401,75.4534128974939,1,1
zara,urban outfitters,42.90746529586168,-80.28615912407633,43.63313643562566,-80.6141406744816,87.04850917454742,0,0
aritzia,princess polly,43.0973430916173,-80.48117585636597,43.408331485489526,-79.93225975018193,137.92962045221827,0,1
gap,h&m,43.481169372090406,-79.67824283798416,43.403856523547766,-81.24930279147212,121.1186244796638,0,1
h&m,aritzia,43.69344796107949,-79.62834814417897,43.222568506547056,-79.9199062231811,70.413860120687,0,0
princess polly,walmart,42.979342479669775,-80.63561793376878,43.501918305843034,-80.66779737690605,109.21139356605542,0,0
gap,shein,43.22119545268903,-79.91276388505241,43.325035214680746,-81.18851829282511,90.00414732321043,1,1
garage,walmart,43.54005677495933,-79.75775436829622,43.44195045698264,-80.08037447690376,76.39322206168109,1,1
princess polly,gap,43.063228507703116,-79.99069862626808,43.24276632307904,-80.81839236785365,32.88578705373082,0,1
walmart,lululemon,43.34406795944183,-80.9968098503998,43.48519717123451,-80.52638551589624,72.27075820095918,0,0
urban outfitters,aritzia,43.486457036823744,-79.54823383296588,43.55957721408364,-81.13883837542697,40.64369511827332,1,1
walmart,urban outfitters,43.392788360208144,-80.22181089452798,43.01714900528225,-81.00567349781011,137.65211172848993,1,1
gap,princess polly,43.050419787692334,-80.73505514725998,43.56634377245938,-80.70404552900831,53.63398795697031,0,1
garage,princess polly,43.18430765494859,-80.4495436291246,43.332237225432245,-81.12048099887969,143.078282107339,0,0
zara,princess polly,43.52703342758832,-81.22485781920219,43.57573272727218,-79.47834747062737,82.29301706373312,0,1
gap,aritzia,43.34338121130561,-81.04426639755516,43.245041365072815,-81.28790591363204,96.57393490804324,0,0
h&m,h&m,42.90418369083433,-79.76890649896828,43.203232388306425,-80.33227956227138,83.72636445095253,0,0
pre-owned/thrifted,pre-owned/thrifted,43.508792608022475,-81.29997673048926,43.63204858601378,-81.05350508373489,23.760189460171627,0,0
gap,garage,42.92824908395219,-80.46686834303542,43.10093541403872,-80.6846418210441,59.49407675615144,0,1
urban outfitters,zara,43.49658702618499,-80.25497963782882,43.57536986022892,-79.44788088036347,19.37618628025547,0,0
urban outfitters,shein,43.061984448132186,-81.19073115999805,43.28721645800752,-80.97661089345202,95.32833640659035,0,1
gap,h&m,43.666458784095504,-79.35384367405533,43.311276354041006,-79.36833536056334,69.79675830406364,0,0
princess polly,urban outfitters,43.194352601041665,-80.84774933750066,43.14677462519159,-80.88841124602115,117.80782087778584,1,1
pre-owned/thrifted,shein,43.16154529307046,-80.69160256072743,43.35843376049522,-79.81686778306634,36.96821974490862,1,1
h&m,princess polly,43.019110440265955,-80.69211497548994,43.16016895702097,-80.20664547020537,28.862078472253565,0,0
gap,walmart,43.14448337239217,-80.8391666757653,42.93141553139332,-79.53104254480648,63.91817348974633,0,1
princess polly,urban outfitters,43.60132060946256,-81.29705235582738,43.11759888427549,-80.19201348899374,139.35488056666526,1,1
urban outfitters,shein,43.6970674701018,-79.84131041182401,42.905103234725274,-80.23088156168738,108.0111631767997,0,1
urban outfitters,lululemon,43.19464762440548,-79.36630900040143,43.68268382964549,-80.9090839992632,65.7439255949732,0,0
garage,princess polly,43.25888850476363,-80.8514130334299,43.6725977678558,-80.96754127589668,80.00446461437504,0,0
gap,shein,43.47765675056219,-79.97390561639315,43.216124237977844,-79.46702169776897,17.21088662067926,0,0
pre-owned/thrifted,walmart,43.60895662437206,-79.81620734608256,43.482696683471715,-80.64432360229993,147.7635049745364,0,1
shein,lululemon,43.37443546734943,-79.60314924181895,43.17664487872834,-80.5558354900742,101.62905918076325,1,0
pre-owned/thrifted,princess polly,43.21322055854226,-80.45474160597279,43.436874525668784,-79.78035268314322,46.38358992719626,0,0
urban outfitters,pre-owned/thrifted,43.2300974726789,-80.69413818871914,43.54434403443678,-80.62235303515438,89.94221716121042,0,1
urban outfitters,h&m,43.45649451719745,-80.64940973195394,43.657404995753794,-79.39587510672199,20.874943080004126,1,1
walmart,gap,42.90257461088342,-79.87475733380298,43.220169820679736,-79.8241444620024,145.04631697709962,0,0
urban outfitters,zara,43.39567146996787,-79.66644106698872,43.52663838636484,-80.10514151485316,30.34382324308806,0,0
h&m,aritzia,43.184394408353086,-80.93677206448679,43.1127427605057,-79.53820967891049,98.96439611800605,0,0
aritzia,zara,43.535357865021666,-80.55811798368447,43.692265843034924,-81.20078818330103,40.59089706814491,0,1
gap,urban outfitters,42.974392511858504,-79.4961196065017,42.920615679011476,-80.78587461562158,109.04640048403769,0,0
pre-owned/thrifted,zara,43.370561813558716,-79.68661296061052,43.3828230452009,-80.36992733155817,117.63909824984076,0,0
aritzia,princess polly,43.2847783119089,-79.33028319447504,43.427604785321066,-80.84604292105695,102.64586069215774,0,1
princess polly,pre-owned/thrifted,43.413860420724184,-79.79150348063584,43.45043644565931,-79.81218962539569,94.10242173700291,0,1
shein,gap,42.95188287558637,-80.51360959794415,42.996310063031274,-79.46158393789254,134.4080186230417,0,0
h&m,h&m,43.36398702994251,-80.11872433201073,43.650823826778506,-80.45245976013815,16.400873093514917,0,1
lululemon,h&m,43.34918767036762,-79.97797149150536,43.044946623240065,-80.6157347997762,52.9826410381283,0,1
pre-owned/thrifted,walmart,43.34852807553294,-81.14308836736575,43.398202722591876,-79.37689853572486,41.00168454647267,0,1
aritzia,aritzia,43.38279013327716,-80.21100608179226,43.078140863298465,-80.41029513434492,148.26202449948613,0,1
shein,shein,43.44117434978109,-79.88135834305479,43.14577313361702,-80.32190319910143,61.46151805169666,1,0
walmart,pre-owned/thrifted,43.54399119974462,-80.96535739199787,43.3371668333825,-80.5967002553162,111.22884138985782,0,0
h&m,shein,43.11585657610257,-79.73873656514888,43.23375473485166,-79.48090305397572,104.28514876274566,0,1
h&m,gap,43.56003952814405,-80.13245443897178,43.0281804807812,-80.1620890334363,35.75177943421977,1,1
walmart,zara,43.29860454581076,-79.3955564286048,43.03674912193668,-79.7756508256367,39.65466363067494,0,0
lululemon,h&m,42.961646623307466,-81.21515540358621,43.23451583053024,-79.67638656329822,45.786261715189944,0,1
gap,gap,42.946840743395185,-80.76934772488906,43.505826382620405,-80.61630191616548,64.61345534760999,1,1
walmart,zara,43.16739065495685,-80.09689224140035,43.61837171747823,-80.43261133735923,38.977134519326384,1,1
h&m,h&m,43.527917581689174,-80.70688017558814,42.96730212980751,-79.60305645118747,7.849464998292932,0,1
h&m,zara,43.46614474779273,-79.87115167185752,43.21448312604752,-80.57348929664838,132.51199323704333,0,0
aritzia,aritzia,43.53089197173793,-79.78198943495613,42.9801964509783,-79.71212973309629,145.0134255502282,0,1
urban outfitters,pre-owned/thrifted,43.313815245153286,-81.09496807186704,42.91327398450608,-79.41801535485112,54.52770611957735,1,0
lululemon,lululemon,43.252159198364396,-80.27229107158647,43.42937494611517,-80.05357925386399,54.08349751669356,0,1
shein,urban outfitters,43.01796202136503,-80.28221888881788,43.381959553573274,-79.81674542509622,6.028312852283793,0,0
walmart,gap,43.16255420288745,-80.56143845956892,43.03041529105191,-79.68980537591773,103.63634980790424,1,1
shein,gap,43.2472154929391,-79.43415027486066,43.08705026647445,-79.60992070220671,124.68878488355116,0,0
walmart,lululemon,42.970880343743694,-79.64498736025355,42.91896620291561,-80.50989332428641,26.25820355220046,1,1
princess polly,garage,43.076489562168966,-79.90558123618072,43.56795776455552,-81.197473081648,28.151620658236858,0,0
h&m,princess polly,43.37858023525099,-79.87134672853,43.67975247683884,-80.49624745752652,119.56207124585848,0,0
urban outfitters,aritzia,43.48853049139135,-80.37656771237376,43.00836762943575,-79.95248754043182,94.36215851135097,0,0
aritzia,aritzia,43.69867800911436,-79.45801095780685,43.08518017101224,-80.39929922843841,11.504780856018968,1,1
urban outfitters,lululemon,43.64649066507485,-79.91080914549343,43.59472761915755,-79.8020736982792,95.26931361703085,0,1
urban outfitters,shein,43.414052159628156,-79.84203787668837,43.64117103836495,-80.58603514106267,49.793069812346076,0,1
urban outfitters,zara,43.236998442635254,-79.5766181924253,43.235701906245446,-80.03051171779194,58.465147543272664,0,1
